id_contrato,data_solicitacao,data_aprovacao,departamento,tipo_contrato,valor,status,dias_para_aprovacao,aprovador
CT01652,2024-02-12,2024-03-01,Compras,Software,45767.84,Aprovado,18.0,Asafe Cardoso
CT21320,2024-02-12,2024-03-01,Jurídico,Consultoria,437020.59,Aprovado,18.0,Cecilia Alves
CT40219,2024-02-12,,Marketing,Evento,324096.94,Rejeitado,,
CT48975,2024-02-12,,RH,Software,338357.88,Pendente,,
CT15523,2024-02-12,2024-02-18,Jurídico,Consultoria,15411.77,Aprovado,6.0,Ana Luiza Jesus
CT12833,2024-02-12,2024-02-22,TI,Prestação de Serviços,133907.6,Aprovado,10.0,Davi Lucas Carvalho
CT12683,2024-02-12,2024-03-12,Marketing,Fornecedor,492663.48,Aprovado,29.0,Luiz Fernando Fogaça
CT30637,2024-02-12,2024-02-13,Operações,Evento,236114.06,Aprovado,1.0,Isadora Moraes
CT21169,2024-02-12,2024-03-07,Compras,Software,362650.58,Aprovado,24.0,Cecilia Alves
CT17931,2024-02-12,2024-03-10,TI,Prestação de Serviços,251242.95,Aprovado,27.0,Isadora Moraes
CT15955,2024-02-12,2024-02-17,Marketing,Prestação de Serviços,470042.36,Aprovado,5.0,Apollo Santos
CT12524,2024-02-12,2024-02-26,Marketing,Treinamento,44617.22,Aprovado,14.0,Ana Luiza Jesus
CT36642,2024-02-12,2024-03-10,Operações,Prestação de Serviços,178091.73,Aprovado,27.0,Srta. Ana Lívia Monteiro
CT36200,2024-02-12,,Operações,Software,306778.66,Cancelado,,
CT38347,2024-02-12,,Marketing,Fornecedor,93722.12,Pendente,,
CT32715,2024-02-12,2024-03-09,Marketing,Software,181513.36,Aprovado,26.0,Cecilia Alves
CT29190,2024-02-12,,Marketing,Evento,171078.5,Pendente,,
CT00730,2024-02-12,2024-02-22,RH,Prestação de Serviços,390477.7,Aprovado,10.0,Apollo Santos
CT36525,2024-02-12,2024-02-15,Financeiro,Evento,471340.97,Aprovado,3.0,Pedro Henrique Nunes
CT27227,2024-02-13,2024-02-16,Financeiro,Software,35650.86,Aprovado,3.0,Cecilia Alves
CT35807,2024-02-13,2024-02-24,RH,Evento,229714.68,Aprovado,11.0,Alexandre Pereira
CT11644,2024-02-13,2024-03-05,RH,Software,209781.88,Aprovado,21.0,Luiz Fernando Fogaça
CT06101,2024-02-13,2024-02-23,TI,Treinamento,480040.8,Aprovado,10.0,Cecilia Alves
CT37233,2024-02-13,,TI,Treinamento,257090.03,Rejeitado,,
CT34152,2024-02-13,2024-02-16,Marketing,Consultoria,493044.17,Aprovado,3.0,Anthony Gabriel Costa
CT18250,2024-02-13,2024-02-28,TI,Treinamento,314329.25,Aprovado,15.0,Calebe Rodrigues
CT26155,2024-02-13,2024-02-19,Operações,Prestação de Serviços,272555.99,Aprovado,6.0,Alexandre Pereira
CT42771,2024-02-13,2024-02-27,TI,Fornecedor,204705.36,Aprovado,14.0,Dr. João Rios
CT06114,2024-02-13,2024-03-14,Jurídico,Consultoria,125043.57,Aprovado,30.0,Dr. José Miguel Porto
CT48010,2024-02-13,,RH,Consultoria,192800.39,Pendente,,
CT44096,2024-02-13,2024-02-15,TI,Software,178618.7,Aprovado,2.0,Joana Albuquerque
CT15380,2024-02-13,2024-03-11,Marketing,Prestação de Serviços,424941.45,Aprovado,27.0,Anthony Gabriel Costa
CT27292,2024-02-13,2024-02-14,Operações,Consultoria,389025.93,Aprovado,1.0,Joana Albuquerque
CT48605,2024-02-13,,Operações,Fornecedor,113460.93,Cancelado,,
CT01008,2024-02-13,2024-03-04,TI,Consultoria,311754.14,Aprovado,20.0,Anthony Gabriel Costa
CT41879,2024-02-13,2024-02-26,Financeiro,Treinamento,308283.99,Aprovado,13.0,Dr. José Miguel Porto
CT44714,2024-02-13,2024-03-10,Marketing,Evento,218523.33,Aprovado,26.0,Dr. José Miguel Porto
CT12475,2024-02-13,2024-03-06,RH,Fornecedor,234186.19,Aprovado,22.0,Dr. João Rios
CT16350,2024-02-13,2024-02-22,RH,Fornecedor,161891.54,Aprovado,9.0,Apollo Santos
CT12416,2024-02-13,2024-02-19,Jurídico,Prestação de Serviços,151687.12,Aprovado,6.0,Asafe Cardoso
CT23891,2024-02-13,2024-02-16,Marketing,Software,227812.38,Aprovado,3.0,Srta. Larissa Fernandes
CT16413,2024-02-13,2024-03-01,Jurídico,Prestação de Serviços,192925.6,Aprovado,17.0,Luiz Fernando Fogaça
CT16484,2024-02-13,2024-03-09,Jurídico,Software,202671.28,Aprovado,25.0,Asafe Cardoso
CT06635,2024-02-13,,Financeiro,Consultoria,495265.3,Cancelado,,
CT45947,2024-02-13,,Jurídico,Evento,187824.91,Cancelado,,
CT35222,2024-02-13,,TI,Consultoria,359030.06,Rejeitado,,
CT14892,2024-02-13,2024-02-28,Financeiro,Treinamento,429131.08,Aprovado,15.0,Anthony Vargas
CT14872,2024-02-13,2024-02-15,Financeiro,Software,187758.39,Aprovado,2.0,Liz Costela
CT05484,2024-02-13,2024-03-02,RH,Prestação de Serviços,443331.32,Aprovado,18.0,Calebe Rodrigues
CT45733,2024-02-13,2024-03-02,Compras,Prestação de Serviços,435944.5,Aprovado,18.0,Cecilia Alves
CT49583,2024-02-13,2024-03-03,TI,Consultoria,149102.97,Aprovado,19.0,Joana Albuquerque
CT45146,2024-02-13,2024-03-01,Compras,Evento,421911.07,Aprovado,17.0,Calebe Rodrigues
CT14478,2024-02-13,2024-02-28,RH,Fornecedor,259547.34,Aprovado,15.0,Srta. Ana Lívia Monteiro
CT10037,2024-02-13,2024-03-12,Marketing,Prestação de Serviços,423690.72,Aprovado,28.0,Calebe Rodrigues
CT42805,2024-02-13,2024-03-14,Marketing,Evento,76794.68,Aprovado,30.0,Sr. Theodoro Macedo
CT03480,2024-02-13,2024-02-19,RH,Fornecedor,110216.66,Aprovado,6.0,Calebe Rodrigues
CT19953,2024-02-13,2024-03-10,Jurídico,Software,278329.38,Aprovado,26.0,Sr. Theodoro Macedo
CT20101,2024-02-13,2024-02-16,Compras,Software,359514.01,Aprovado,3.0,Isadora Moraes
CT20192,2024-02-13,2024-02-26,Financeiro,Prestação de Serviços,272096.13,Aprovado,13.0,Apollo Santos
CT46671,2024-02-13,2024-02-21,Jurídico,Prestação de Serviços,321436.25,Aprovado,8.0,Luiz Fernando Fogaça
CT10984,2024-02-13,2024-03-07,Jurídico,Prestação de Serviços,399311.48,Aprovado,23.0,Alexandre Pereira
CT42530,2024-02-13,,Financeiro,Consultoria,225913.92,Pendente,,
CT22800,2024-02-13,2024-02-19,Jurídico,Treinamento,57411.88,Aprovado,6.0,Anthony Gabriel Costa
CT29628,2024-02-13,,Marketing,Fornecedor,482357.53,Rejeitado,,
CT43352,2024-02-13,2024-02-15,RH,Evento,452206.45,Aprovado,2.0,Dr. João Rios
CT47507,2024-02-13,2024-02-29,Operações,Consultoria,491642.59,Aprovado,16.0,Davi Lucas Carvalho
CT33433,2024-02-13,2024-02-16,Jurídico,Evento,413706.64,Aprovado,3.0,Cecilia Alves
CT20455,2024-02-13,2024-03-06,RH,Prestação de Serviços,491879.39,Aprovado,22.0,Liz Costela
CT20662,2024-02-13,,Financeiro,Fornecedor,113180.44,Cancelado,,
CT00105,2024-02-13,2024-02-22,Operações,Consultoria,139378.37,Aprovado,9.0,Isadora Moraes
CT21045,2024-02-13,2024-02-28,Marketing,Prestação de Serviços,460668.19,Aprovado,15.0,Luiz Felipe Costa
CT02068,2024-02-13,,Compras,Software,204235.99,Pendente,,
CT26689,2024-02-13,2024-02-20,Jurídico,Consultoria,393476.77,Aprovado,7.0,Luiz Felipe Costa
CT02479,2024-02-13,2024-02-14,TI,Software,47960.13,Aprovado,1.0,Asafe Cardoso
CT20377,2024-02-13,2024-03-14,Compras,Consultoria,285755.81,Aprovado,30.0,Isadora Moraes
CT28279,2024-02-13,2024-03-14,TI,Evento,410483.53,Aprovado,30.0,Alexandre Pereira
CT39107,2024-02-13,2024-03-01,Financeiro,Evento,101418.25,Aprovado,17.0,Joana Albuquerque
CT28184,2024-02-13,2024-02-18,Compras,Prestação de Serviços,267091.42,Aprovado,5.0,Joana Albuquerque
CT19723,2024-02-13,2024-03-12,RH,Prestação de Serviços,27585.47,Aprovado,28.0,Isadora Moraes
CT07361,2024-02-13,2024-03-02,Operações,Evento,85460.48,Aprovado,18.0,Srta. Larissa Fernandes
CT30012,2024-02-13,2024-03-02,Operações,Evento,211207.2,Aprovado,18.0,Isadora Moraes
CT37102,2024-02-13,,Jurídico,Software,419995.33,Cancelado,,
CT10147,2024-02-13,2024-02-19,Compras,Evento,57523.58,Aprovado,6.0,Anthony Vargas
CT39805,2024-02-13,2024-03-12,Marketing,Consultoria,34304.27,Aprovado,28.0,Dr. José Miguel Porto
CT40313,2024-02-14,2024-03-07,TI,Fornecedor,25903.27,Aprovado,22.0,Anthony Gabriel Costa
CT13459,2024-02-14,,Compras,Treinamento,381550.65,Rejeitado,,
CT36995,2024-02-14,2024-03-08,Operações,Evento,494605.99,Aprovado,23.0,Apollo Santos
CT10950,2024-02-14,2024-03-15,Jurídico,Fornecedor,332491.63,Aprovado,30.0,Davi Lucas Carvalho
CT37311,2024-02-14,,Marketing,Prestação de Serviços,3283.2,Cancelado,,
CT48860,2024-02-14,,Marketing,Software,407030.23,Pendente,,
CT18976,2024-02-14,2024-02-23,Marketing,Evento,200306.51,Aprovado,9.0,Anthony Gabriel Costa
CT20692,2024-02-14,,Operações,Evento,247548.18,Pendente,,
CT48936,2024-02-14,,Financeiro,Fornecedor,123478.81,Pendente,,
CT33921,2024-02-14,2024-02-21,TI,Evento,455225.9,Aprovado,7.0,Liz Costela
CT45384,2024-02-14,,TI,Software,216672.77,Pendente,,
CT35078,2024-02-14,2024-03-11,Jurídico,Software,28813.3,Aprovado,26.0,Srta. Ana Lívia Monteiro
CT37761,2024-02-14,2024-03-03,RH,Treinamento,133774.31,Aprovado,18.0,Calebe Rodrigues
CT02550,2024-02-14,2024-02-23,RH,Consultoria,309003.32,Aprovado,9.0,Srta. Ana Lívia Monteiro
CT15293,2024-02-14,2024-03-06,Operações,Prestação de Serviços,106312.24,Aprovado,21.0,Liz Costela
CT02606,2024-02-14,,Financeiro,Software,284547.36,Pendente,,
CT12506,2024-02-14,,Jurídico,Consultoria,325120.14,Cancelado,,
CT09494,2024-02-14,2024-02-17,RH,Evento,446075.18,Aprovado,3.0,Anthony Vargas
CT04331,2024-02-14,2024-02-27,Compras,Fornecedor,91930.38,Aprovado,13.0,Apollo Santos
CT19625,2024-02-14,2024-02-25,Compras,Prestação de Serviços,307818.06,Aprovado,11.0,Dr. João Rios
CT02347,2024-02-14,2024-02-29,Marketing,Fornecedor,119252.38,Aprovado,15.0,Srta. Larissa Fernandes
CT25079,2024-02-14,2024-03-01,Jurídico,Consultoria,421441.65,Aprovado,16.0,Alexandre Pereira
CT04177,2024-02-14,,Compras,Software,307310.98,Pendente,,
CT30080,2024-02-14,2024-03-10,Financeiro,Consultoria,260764.04,Aprovado,25.0,Isadora Moraes
CT02212,2024-02-14,2024-02-15,RH,Software,11392.6,Aprovado,1.0,Luiz Fernando Fogaça
CT08577,2024-02-14,2024-02-26,Jurídico,Consultoria,181651.87,Aprovado,12.0,Alexandre Pereira
CT07855,2024-02-14,,Compras,Treinamento,169744.52,Pendente,,
CT03095,2024-02-14,,Operações,Prestação de Serviços,401319.97,Pendente,,
CT21235,2024-02-14,2024-02-17,Compras,Prestação de Serviços,451261.91,Aprovado,3.0,Alexandre Pereira
CT00178,2024-02-14,2024-02-15,RH,Fornecedor,113125.63,Aprovado,1.0,Ana Luiza Jesus
CT07627,2024-02-14,2024-02-29,TI,Treinamento,354048.16,Aprovado,15.0,Alexandre Pereira
CT00311,2024-02-14,2024-02-23,Financeiro,Treinamento,437184.36,Aprovado,9.0,Davi Lucas Carvalho
CT28463,2024-02-14,2024-02-28,Financeiro,Fornecedor,294209.63,Aprovado,14.0,Pedro Henrique Nunes
CT40611,2024-02-14,,TI,Fornecedor,192868.27,Cancelado,,
CT18156,2024-02-14,2024-03-01,Jurídico,Fornecedor,278304.89,Aprovado,16.0,Anthony Vargas
CT14386,2024-02-14,2024-02-22,Compras,Evento,322937.52,Aprovado,8.0,Alexandre Pereira
CT31016,2024-02-14,2024-03-06,RH,Prestação de Serviços,367655.18,Aprovado,21.0,Liz Costela
CT19879,2024-02-14,2024-02-29,Jurídico,Treinamento,383702.9,Aprovado,15.0,Isadora Moraes
CT38485,2024-02-14,2024-03-07,Compras,Consultoria,346511.32,Aprovado,22.0,Joana Albuquerque
CT01294,2024-02-14,2024-02-23,Jurídico,Fornecedor,398509.87,Aprovado,9.0,Davi Lucas Carvalho
CT29834,2024-02-14,2024-03-05,RH,Consultoria,345640.27,Aprovado,20.0,Sr. Theodoro Macedo
CT48153,2024-02-14,2024-03-13,TI,Software,27134.2,Aprovado,28.0,Alexandre Pereira
CT20114,2024-02-14,2024-02-25,Financeiro,Software,262951.02,Aprovado,11.0,Anthony Vargas
CT45196,2024-02-14,2024-03-08,RH,Evento,348425.65,Aprovado,23.0,Apollo Santos
CT43213,2024-02-14,2024-02-17,Jurídico,Prestação de Serviços,37784.12,Aprovado,3.0,Ana Luiza Jesus
CT31266,2024-02-14,2024-02-29,RH,Treinamento,256700.3,Aprovado,15.0,Pedro Henrique Nunes
CT44147,2024-02-14,,Compras,Consultoria,286629.78,Pendente,,
CT35854,2024-02-14,2024-03-12,Operações,Prestação de Serviços,115601.94,Aprovado,27.0,Davi Lucas Carvalho
CT05440,2024-02-14,2024-03-06,TI,Consultoria,475967.81,Aprovado,21.0,Isadora Moraes
CT06706,2024-02-14,2024-03-12,Financeiro,Prestação de Serviços,275850.6,Aprovado,27.0,Sr. Theodoro Macedo
CT12203,2024-02-14,2024-02-27,Jurídico,Treinamento,377632.04,Aprovado,13.0,Sr. Theodoro Macedo
CT26606,2024-02-14,2024-02-24,Financeiro,Treinamento,100454.0,Aprovado,10.0,Calebe Rodrigues
CT48708,2024-02-14,2024-03-11,TI,Software,92111.26,Aprovado,26.0,Pedro Henrique Nunes
CT22175,2024-02-14,2024-03-12,RH,Treinamento,341190.98,Aprovado,27.0,Davi Lucas Carvalho
CT14647,2024-02-14,,TI,Treinamento,69987.94,Pendente,,
CT28432,2024-02-14,2024-03-04,Jurídico,Consultoria,108395.47,Aprovado,19.0,Luiz Fernando Fogaça
CT30003,2024-02-14,2024-03-12,Marketing,Treinamento,102587.47,Aprovado,27.0,Anthony Vargas
CT39410,2024-02-14,,Marketing,Evento,411613.16,Pendente,,
CT23557,2024-02-14,,Operações,Evento,300163.41,Rejeitado,,
CT23119,2024-02-14,2024-03-01,Marketing,Evento,136657.63,Aprovado,16.0,Cecilia Alves
CT20196,2024-02-14,,Jurídico,Fornecedor,123600.77,Rejeitado,,
CT23626,2024-02-14,2024-03-02,Operações,Consultoria,430301.45,Aprovado,17.0,Anthony Vargas
CT14343,2024-02-15,,Financeiro,Software,205884.0,Rejeitado,,
CT36511,2024-02-15,2024-03-06,Compras,Treinamento,312617.9,Aprovado,20.0,Cecilia Alves
CT39094,2024-02-15,,Compras,Fornecedor,88967.51,Rejeitado,,
CT14439,2024-02-15,2024-02-17,Jurídico,Prestação de Serviços,457849.39,Aprovado,2.0,Anthony Gabriel Costa
CT12925,2024-02-15,2024-03-08,TI,Fornecedor,1577.04,Aprovado,22.0,Srta. Larissa Fernandes
CT27108,2024-02-15,2024-02-25,Compras,Prestação de Serviços,51073.8,Aprovado,10.0,Anthony Gabriel Costa
CT48444,2024-02-15,,RH,Software,495295.64,Rejeitado,,
CT13835,2024-02-15,2024-02-22,Financeiro,Consultoria,21099.05,Aprovado,7.0,Isadora Moraes
CT49886,2024-02-15,,Operações,Fornecedor,463950.28,Rejeitado,,
CT24209,2024-02-15,2024-03-05,RH,Prestação de Serviços,468677.68,Aprovado,19.0,Srta. Larissa Fernandes
CT43767,2024-02-15,2024-03-12,TI,Software,188408.94,Aprovado,26.0,Liz Costela
CT30338,2024-02-15,2024-03-01,Marketing,Prestação de Serviços,225372.59,Aprovado,15.0,Pedro Henrique Nunes
CT39798,2024-02-15,2024-03-07,TI,Prestação de Serviços,499301.89,Aprovado,21.0,Luiz Fernando Fogaça
CT43404,2024-02-15,2024-02-17,TI,Evento,276317.84,Aprovado,2.0,Anthony Vargas
CT22326,2024-02-15,2024-02-26,Compras,Consultoria,452948.02,Aprovado,11.0,Apollo Santos
CT20340,2024-02-15,2024-02-17,Operações,Treinamento,131404.33,Aprovado,2.0,Liz Costela
CT10952,2024-02-15,,Marketing,Software,237970.01,Pendente,,
CT30667,2024-02-15,,Marketing,Software,91638.07,Cancelado,,
CT10821,2024-02-15,2024-02-19,Marketing,Treinamento,437776.91,Aprovado,4.0,Srta. Ana Lívia Monteiro
CT20947,2024-02-15,,Jurídico,Treinamento,340974.67,Pendente,,
CT28660,2024-02-15,,TI,Software,494713.99,Rejeitado,,
CT40178,2024-02-15,,Operações,Consultoria,414552.37,Pendente,,
CT28669,2024-02-15,2024-03-08,Jurídico,Fornecedor,85541.66,Aprovado,22.0,Davi Lucas Carvalho
CT21825,2024-02-15,2024-02-19,TI,Treinamento,113259.99,Aprovado,4.0,Sr. Theodoro Macedo
CT42716,2024-02-15,2024-03-12,Jurídico,Prestação de Serviços,474300.57,Aprovado,26.0,Luiz Felipe Costa
CT21349,2024-02-15,2024-02-28,Jurídico,Evento,8919.8,Aprovado,13.0,Luiz Fernando Fogaça
CT20861,2024-02-15,,Jurídico,Software,71786.84,Pendente,,
CT01971,2024-02-15,2024-02-28,TI,Prestação de Serviços,464620.07,Aprovado,13.0,Davi Lucas Carvalho
CT47660,2024-02-15,2024-03-13,TI,Consultoria,77374.01,Aprovado,27.0,Asafe Cardoso
CT43993,2024-02-15,,Financeiro,Evento,390440.01,Rejeitado,,
CT48602,2024-02-15,2024-02-17,RH,Software,424427.16,Aprovado,2.0,Anthony Vargas
CT48393,2024-02-15,2024-03-01,Jurídico,Fornecedor,335955.86,Aprovado,15.0,Cecilia Alves
CT32194,2024-02-15,,TI,Fornecedor,250569.35,Pendente,,
CT09566,2024-02-15,2024-03-11,Jurídico,Treinamento,149174.61,Aprovado,25.0,Joana Albuquerque
CT06602,2024-02-15,2024-03-06,Jurídico,Consultoria,157158.37,Aprovado,20.0,Srta. Ana Lívia Monteiro
CT31843,2024-02-15,2024-02-24,RH,Consultoria,349731.99,Aprovado,9.0,Isadora Moraes
CT04857,2024-02-15,2024-02-22,Jurídico,Evento,492741.36,Aprovado,7.0,Davi Lucas Carvalho
CT27875,2024-02-15,,Marketing,Fornecedor,167914.45,Pendente,,
CT31571,2024-02-15,2024-03-16,Financeiro,Treinamento,8759.1,Aprovado,30.0,Srta. Ana Lívia Monteiro
CT05587,2024-02-15,2024-03-02,Jurídico,Treinamento,223627.47,Aprovado,16.0,Cecilia Alves
CT39458,2024-02-15,2024-02-17,RH,Prestação de Serviços,94048.96,Aprovado,2.0,Calebe Rodrigues
CT17573,2024-02-15,,Jurídico,Prestação de Serviços,136278.17,Pendente,,
CT09806,2024-02-15,,Operações,Prestação de Serviços,465450.04,Pendente,,
CT47705,2024-02-15,2024-03-08,Jurídico,Fornecedor,389575.72,Aprovado,22.0,Apollo Santos
CT17826,2024-02-15,2024-02-23,RH,Evento,475630.08,Aprovado,8.0,Ana Luiza Jesus
CT46143,2024-02-15,2024-03-11,Compras,Prestação de Serviços,228844.67,Aprovado,25.0,Anthony Vargas
CT11993,2024-02-15,2024-02-21,Jurídico,Software,342600.99,Aprovado,6.0,Joana Albuquerque
CT41178,2024-02-15,2024-03-13,TI,Evento,464016.89,Aprovado,27.0,Anthony Vargas
CT45563,2024-02-15,2024-02-27,Financeiro,Consultoria,179052.32,Aprovado,12.0,Anthony Vargas
CT02339,2024-02-15,,Jurídico,Treinamento,30233.83,Pendente,,
CT34922,2024-02-15,,Jurídico,Software,361213.15,Rejeitado,,
CT02265,2024-02-15,2024-02-25,Compras,Evento,195325.27,Aprovado,10.0,Anthony Gabriel Costa
CT49301,2024-02-15,,Operações,Software,188824.78,Rejeitado,,
CT41529,2024-02-15,2024-03-10,Marketing,Software,19068.17,Aprovado,24.0,Alexandre Pereira
CT24884,2024-02-15,2024-03-15,Financeiro,Prestação de Serviços,4715.87,Aprovado,29.0,Asafe Cardoso
CT40992,2024-02-15,2024-02-18,Jurídico,Software,444467.5,Aprovado,3.0,Srta. Larissa Fernandes
CT08993,2024-02-15,2024-03-02,Jurídico,Treinamento,327771.99,Aprovado,16.0,Calebe Rodrigues
CT02401,2024-02-15,2024-03-15,Marketing,Consultoria,374973.54,Aprovado,29.0,Cecilia Alves
CT26800,2024-02-15,2024-03-04,Financeiro,Treinamento,252992.56,Aprovado,18.0,Anthony Vargas
CT25475,2024-02-15,2024-03-14,Marketing,Fornecedor,396795.42,Aprovado,28.0,Alexandre Pereira
CT25033,2024-02-15,2024-02-20,Jurídico,Fornecedor,70256.28,Aprovado,5.0,Anthony Vargas
CT47074,2024-02-15,2024-03-16,Compras,Software,65970.09,Aprovado,30.0,Cecilia Alves
CT30985,2024-02-16,2024-03-06,Compras,Software,233392.59,Aprovado,19.0,Luiz Felipe Costa
CT46745,2024-02-16,,Jurídico,Consultoria,419997.58,Rejeitado,,
CT49613,2024-02-16,2024-02-28,Marketing,Consultoria,219096.58,Aprovado,12.0,Asafe Cardoso
CT16281,2024-02-16,,Compras,Evento,362222.36,Rejeitado,,
CT23032,2024-02-16,,Compras,Evento,218295.49,Pendente,,
CT17638,2024-02-16,,RH,Prestação de Serviços,163270.31,Rejeitado,,
CT42248,2024-02-16,,Operações,Prestação de Serviços,356126.75,Rejeitado,,
CT45024,2024-02-16,2024-03-07,Jurídico,Consultoria,68201.01,Aprovado,20.0,Luiz Fernando Fogaça
CT33372,2024-02-16,,RH,Consultoria,392440.93,Pendente,,
CT44110,2024-02-16,,Financeiro,Prestação de Serviços,350061.46,Pendente,,
CT45035,2024-02-16,2024-02-17,Financeiro,Prestação de Serviços,250706.11,Aprovado,1.0,Anthony Gabriel Costa
CT03857,2024-02-16,2024-03-08,Jurídico,Prestação de Serviços,344734.81,Aprovado,21.0,Apollo Santos
CT37680,2024-02-16,2024-02-27,TI,Treinamento,397254.05,Aprovado,11.0,Liz Costela
CT27559,2024-02-16,2024-03-10,Compras,Treinamento,459336.94,Aprovado,23.0,Liz Costela
CT20656,2024-02-16,,Compras,Fornecedor,319557.79,Rejeitado,,
CT00542,2024-02-16,2024-02-28,Compras,Treinamento,361274.98,Aprovado,12.0,Luiz Fernando Fogaça
CT28321,2024-02-16,,Jurídico,Consultoria,194455.43,Rejeitado,,
CT07038,2024-02-16,2024-03-10,Operações,Treinamento,373037.93,Aprovado,23.0,Pedro Henrique Nunes
CT33260,2024-02-16,2024-03-15,Jurídico,Consultoria,406067.87,Aprovado,28.0,Alexandre Pereira
CT04129,2024-02-16,,Compras,Evento,395943.4,Pendente,,
CT19281,2024-02-16,2024-03-01,Financeiro,Evento,277667.87,Aprovado,14.0,Liz Costela
CT25160,2024-02-16,2024-03-10,Operações,Treinamento,484877.92,Aprovado,23.0,Cecilia Alves
CT35270,2024-02-16,2024-02-21,Marketing,Consultoria,19177.4,Aprovado,5.0,Joana Albuquerque
CT19308,2024-02-16,2024-03-05,Operações,Software,367915.34,Aprovado,18.0,Cecilia Alves
CT31539,2024-02-16,2024-02-23,Marketing,Software,253160.11,Aprovado,7.0,Dr. José Miguel Porto
CT46828,2024-02-16,,Jurídico,Prestação de Serviços,263869.41,Rejeitado,,
CT16108,2024-02-16,2024-03-02,Operações,Software,362074.21,Aprovado,15.0,Liz Costela
CT30272,2024-02-16,2024-03-02,RH,Treinamento,193509.99,Aprovado,15.0,Anthony Gabriel Costa
CT42433,2024-02-16,2024-02-22,Operações,Prestação de Serviços,92928.58,Aprovado,6.0,Asafe Cardoso
CT48774,2024-02-16,2024-03-05,Jurídico,Software,87130.78,Aprovado,18.0,Dr. José Miguel Porto
CT20813,2024-02-16,2024-03-15,Financeiro,Treinamento,292959.27,Aprovado,28.0,Pedro Henrique Nunes
CT00842,2024-02-16,,Financeiro,Software,377798.74,Pendente,,
CT30892,2024-02-16,2024-02-27,Jurídico,Consultoria,98542.95,Aprovado,11.0,Alexandre Pereira
CT45235,2024-02-16,,Jurídico,Evento,271857.98,Cancelado,,
CT17215,2024-02-16,2024-02-25,Jurídico,Treinamento,472795.6,Aprovado,9.0,Calebe Rodrigues
CT40233,2024-02-16,2024-03-01,Operações,Prestação de Serviços,456117.42,Aprovado,14.0,Dr. José Miguel Porto
CT48524,2024-02-16,2024-02-21,Compras,Treinamento,436081.51,Aprovado,5.0,Asafe Cardoso
CT10747,2024-02-16,2024-02-23,Compras,Evento,359445.7,Aprovado,7.0,Anthony Vargas
CT36754,2024-02-16,,Marketing,Treinamento,22690.48,Rejeitado,,
CT01010,2024-02-16,,TI,Software,63394.56,Cancelado,,
CT24251,2024-02-16,2024-02-21,Operações,Prestação de Serviços,121427.42,Aprovado,5.0,Calebe Rodrigues
CT11030,2024-02-16,2024-02-23,Marketing,Treinamento,409649.49,Aprovado,7.0,Dr. João Rios
CT01527,2024-02-16,,Operações,Consultoria,142194.05,Rejeitado,,
CT46123,2024-02-16,2024-02-29,Marketing,Prestação de Serviços,198908.62,Aprovado,13.0,Anthony Gabriel Costa
CT13926,2024-02-16,2024-03-01,RH,Prestação de Serviços,213834.62,Aprovado,14.0,Pedro Henrique Nunes
CT14814,2024-02-16,2024-03-09,RH,Prestação de Serviços,446732.44,Aprovado,22.0,Srta. Ana Lívia Monteiro
CT05447,2024-02-16,2024-03-10,Operações,Treinamento,423555.29,Aprovado,23.0,Alexandre Pereira
CT36043,2024-02-16,2024-02-25,Jurídico,Fornecedor,234333.28,Aprovado,9.0,Isadora Moraes
CT10973,2024-02-16,,RH,Fornecedor,151210.71,Pendente,,
CT20382,2024-02-16,2024-03-03,RH,Fornecedor,218874.12,Aprovado,16.0,Luiz Fernando Fogaça
